texto,ministro,link,dia_publicacao,pandemia,morte_publicacao,atualizacao_casos,noticia_falsa,recomendacao_publicacao,situacao_atual,tipo_publicacao,origem_publicacao,"publico_alvo
"
"Segurança para os profissionais de saúde. O Ministério da Saúde já distribuiu 83 milhões de Equipamentos de Proteção Individual. São máscaras, luvas, toucas, aventais e outros equipamentos que fortalecem a segurança dos profissionais que atuam na linha de frente contra o #coronavírus.
⠀
Os materiais são distribuídos para as Secretarias Estaduais de Saúde, que definem quais são os serviços de saúde que vão recebê-los, a partir de um planejamento local.
⠀
Saiba mais: acesse o link na bio e clique em ""Coronavírus - 83 milhões de EPI""",teich,https://www.instagram.com/p/CAG2-mMANs4/,12/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Reforçando o Brasil contra o #coronavírus, o Ministério da Saúde já liberou R$ 11 bilhões. O recurso é usado para estruturar os serviços de saúde, compra de insumos e equipamento de proteção, além de garantir o funcionamento de leitos de UTI. Saiba mais: https://bit.ly/2WMf33M",teich,https://www.instagram.com/p/CAHBxc3Ap_j/,12/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"🎧
Como fica a atividade física durante a pandemia? A resposta para essa pergunta está na criatividade e na versatilidade. Em tempos de Coronavírus, é preciso readaptar algumas práticas, principalmente a atividade física. Para ninguém ficar parado, preparamos algumas dicas de modalidades que podem ser realizadas por todas as pessoas. Ouça o segundo episódio no nosso podcast no #Spotify https://bit.ly/Covid19eAtividadeFisica ou #SoundCloud https://bit.ly/AtividadeFisica-Covid19",teich,https://www.instagram.com/p/CAICt0kg_sN/,13/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"Combata a dengue, o zika e a chikungunya. Não deixe água parada.
Saiba mais em saude.gov.br/combateaoaedes #CombataOMosquito",teich,https://www.instagram.com/p/CAICxKQgUv9/,13/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
Pessoas com deficiência devem tomar a vacina contra a gripe. Fique atento às datas e procure um posto de saúde. Leve a caderneta de vacinação. Saiba quem deve tomar a vacina em: saude.gov.br/vacinabrasil #VacinaBrasil,teich,https://www.instagram.com/p/CAIQfifghaC/,13/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"😷🇧🇷Faça a sua máscara de pano e deixe as máscaras profissionais (cirúrgica ou N95) para os profissionais de saúde e pacientes com #coronavírus.
⠀
▶Veja as imagens e aprenda a fazer uma máscara de pano. Prefere vídeo? Confira o nosso tutorial: https://youtu.be/FJxNsQ1-ZGM
⠀ 👉Você fez a máscara de pano em casa? Aproveita, filma a solução que você achou, a técnica que você usou e manda para as redes sociais do @minsaude. #MinhaMáscara
Ilustrações: Studio Blá",teich,https://www.instagram.com/p/CAId_PsAjUB/,13/05,sim,nao,nao,nao,sim,nao,arte,ms,geral
"O Pátria Voluntária e a Fundação Banco do Brasil já começaram a distribuir os recursos doados na campanha Arrecadação Solidária. Instituições de acolhimento a idosos são as primeiras a receber a ajuda, com cartões de alimentação da Alelo, parceira do projeto. Com o cartão, as entidades podem ter acesso a itens urgentes de alimentação e higiene. O objetivo da ação é contribuir para que os idosos e outros públicos mais vulneráveis consigam enfrentar a pandemia da Covid-19 com força e saúde.",teich,https://www.instagram.com/p/CAIr3u1A2kn/,13/05,sim,nao,nao,nao,nao,nao,arte | foto,ms,geral
"⚠ ATENÇÃO ⚠
⠀
Confira a atualização dos casos de #coronavírus no Brasil de 13/05.
20 h",teich,https://www.instagram.com/p/CAJUcXEgwPa/,13/05,sim,sim,sim,nao,nao,sim,arte | print ,ms,geral
"Cuidado e solidariedade. São mais de 105 mil estudantes dispostos a atuar no combate e prevenção ao coronavírus. Destes, mais de 1 mil foram recrutados e estão em atividade, sob supervisão, em unidades de saúde.",teich,https://www.instagram.com/p/CAJb4LQAdWk/,13/05,sim,nao,nao,nao,nao,nao,arte | foto,ms,geral
"Capacitação para profissionais de saúde

🥼👨💻📚Atenção, profissionais de saúde! O Ministério da Saúde oferece capacitação para vocês se prepararem ainda mais para o combate ao #coronavírus. A UNA-SUS oferece cursos gratuitos e a distância, como este voltado à Atenção Especializada. Acesse https://www.unasus.gov.br/cursos/curso/46172
#Capacitação #profissionaldesaúde #covid19",teich,https://www.instagram.com/p/CAKoY-ng0rh/,14/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"A terceira fase da vacinação contra a gripe começou dia 11/05. Fique atento se você faz parte do público prioritário, procure um posto de saúde e leve a caderneta de vacinação. Importante: a vacina contra a gripe não protege contra o coronavírus.",teich,https://www.instagram.com/p/CALlY9PAs7R/,14/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"""⚠ ATENÇÃO ⚠
⠀
Confira a atualização dos casos de #coronavírus no Brasil de 14/05.""",teich,https://www.instagram.com/p/CAL33NsARco/,14/05,sim,sim,sim,nao,nao,sim,arte | print ,ms,geral
"🇧🇷🥼O combate ao #coronavírus no Brasil conta com o reforço de mais de 3,3 mil médicos contratados pelo Ministério da Saúde.
▶Uma nova chamada para contratação de profissionais para fortalecer a luta contra a #covid19 está aberta. Saiba mais: https://bit.ly/2T6DkAA",teich,https://www.instagram.com/p/CAMAugVgGQT/,14/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"O TeleSUS foi criado para aproximar o Ministério da Saúde das pessoas. Ele é uma maneira de combate ao coronavírus que facilita o acesso a consultas sem a necessidade de sair de casa. Assista ao vídeo e veja como entrar em contato.
Saiba mais em saude.gov.br/coronavirus
#Coronavírus #COVID-19",pazuello,https://www.instagram.com/p/CANMVABA6rz/,15/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"Atenção para a nova data de vacinação. Professores e pessoas entre 55 e 59 anos devem tomar a vacina a partir do dia 18 de maio. Procure um posto de saúde e leve a caderneta de vacinação.
Saiba mais em: saude.gov.br/vacinabrasil
#VacinaBrasil",pazuello,https://www.instagram.com/p/CANaL_yAy0p/,15/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Homenagem aos profissionais de saúde

Mais que profissionais de saúde: eles são os guardiões da vida. São Otávios, Ians, Alexandras, Deysianes e milhares de outros nomes e rostos. Diariamente, eles deixam de lado seus medos e se tornam super-heróis. Cuidam, orientam, confortam. Limpam, arrumam, doam. SALVAM.",pazuello,https://www.instagram.com/p/CANxF44na_p/,15/05,sim,nao,nao,nao,nao,nao,video,ms,profissionais_saude
"Teleconsultas no SUS já são realidade. Com o Consultório Virtual, é possível ser atendido por marcação ou procura espontânea. Neste momento de pandemia do #coronavírus, é uma ajuda e tanto para quem precisa se consultar. É a telemedicina se torando realidade no SUS. Saiba mais: https://bit.ly/3bHK929",pazuello,https://www.instagram.com/p/CAOK0LBglcr/,15/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"⚠ ATENÇÃO ⚠
⠀
Confira a atualização dos casos de #coronavírus no Brasil de 15/05.",pazuello,https://www.instagram.com/p/CAOZIgVgMIR/,15/05,sim,sim,sim,nao,nao,sim,print,ms,geral
"Se você está em casa, fique atento aos focos do mosquito Aedes aegypti. Não deixe água parada. Proteja você e sua família.
Saiba mais em saude.gov.br/combateaoaedes #CombataOMosquito",pazuello,https://www.instagram.com/p/CAPw3d9go2O/,16/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
Vídeo ajuda a combater o estresse durante a pandemia,pazuello,https://www.instagram.com/p/CAQuJZYgwCZ/,16/05,sim,nao,nao,nao,sim,nao,video,ms,geral
⚠️ ATENÇÃO ⚠️ Confira a atualização dos casos de #coronavírus no Brasil (até as 19h de 16/05).,pazuello,https://www.instagram.com/p/CARBAPUAW05/,16/05,sim,sim,sim,nao,nao,sim,print,ms,geral
"#MaioAmarelo Neste momento em que cada leito hospitalar tem um valor imensurável, evitar acidentes significa salvar várias vidas. Por isso, este ano a campanha foca na conscientização dos profissionais das categorias essenciais.
⠀
Maio Amarelo: Perceba o risco. Proteja a vida.
@denatran",pazuello,https://www.instagram.com/p/CARDMMNg3M5/,16/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Fique de olhos na área externa da sua casa para não deixar água parada. Qualquer lugar que possa acumular água pode ser um criadouro, como o lixo, brinquedos e bebedouros de animais.
Saiba mais em saude.gov.br/combateaoaedes #CombataOMosquito",pazuello,https://www.instagram.com/p/CASWIlvgQjj/,17/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"#SaúdeBrasil ➡ Hoje, 17 de maio, é o Dia Mundial da Hipertensão. A data faz um alerta para a doença que afeta pelo menos um a cada quatro adultos brasileiros. Sendo essa uma das doenças crônicas que representam grupo de risco para a Covid-19, é importante reforçar ainda mais as medidas de prevenção: https://bit.ly/Dia-Mundial-da-Hipertensão",pazuello,https://www.instagram.com/p/CATVCTxgInO/,17/05,sim,nao,nao,nao,sim,nao,arte,ms,geral
"⚠ ATENÇÃO ⚠
⠀
Confira a atualização dos casos de #coronavírus no Brasil (até as 19h de 17/05).",pazuello,https://www.instagram.com/p/CATlc-CAasB/,17/05,sim,sim,sim,nao,nao,sim,print,ms,geral
"👉 O uso correto de máscara de pano ajuda a prevenir a transmissão do #coronavirus. Então, se precisar sair de casa, use sua máscara de pano. ❗Lembre-se, ela deve ter duas camadas de tecido e cobrir corretamente a boca e o nariz! Saiba mais: saude.gov.br/coronavírus #MinhaMáscara",pazuello,https://www.instagram.com/p/CAToE8Jg5fG/,17/05,sim,nao,nao,nao,sim,nao,arte,ms,geral
"Para avaliar o #coronavírus no Brasil, o Ministério da Saúde e a Universidade Federal de Pelotas realizam o estudo ""Evolução da Prevalência de Infecção por COVID-19”. Quase 100 mil pessoas serão testadas e entrevistadas, em três etapas. Confira quais são as cidades participantes: https://bit.ly/3fXZ0si",pazuello,https://www.instagram.com/p/CAT0YNMAZXT/,17/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"A vacinação contra a gripe vai até dia 05 de junho. Fique atento se você faz parte do público prioritário da campanha e ainda não tomou a vacina. Procure um posto de saúde e leve a caderneta de vacinação. Em caso de fila, mantenha uma distância de pelo menos 2 metros dos demais. Informe-se se na sua cidade haverá uma estratégia de vacinação diferenciada. Gripe. Tem que vacinar. Saiba mais em: saude.gov.br/vacinabrasil #VacinaBrasil",pazuello,https://www.instagram.com/p/CAU6lQ4gWBZ/,18/05,nao,nao,nao,nao,sim,nao,video,ms,geral
Atenção para a nova data de vacinação. Professores e pessoas entre 55 e 59 anos devem tomar a vacina a partir do dia 18 de maio. Procure um posto de saúde e leve a caderneta de vacinação.,pazuello,https://www.instagram.com/p/CAVrrq6HM3R/,18/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"⚠ ATENÇÃO ⚠
⠀
Confira a atualização dos casos de #coronavírus no Brasil (até as 19h de 18/05).",pazuello,https://www.instagram.com/p/CAWKSwhgrWQ/,18/05,sim,sim,sim,nao,nao,sim,print,ms,geral
"A Campanha Nacional de Vacinação contra a Gripe continua! A vacina não é eficaz contra o coronavírus, mas evita que esses públicos contraiam outras doenças respiratórias graves. Além de proteger essas pessoas, essa cobertura vacinal também colabora na redução da procura dos serviços de saúde.",pazuello,https://www.instagram.com/p/CAWP-ChAMiE/,18/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Assembleia Mundial da Saúde

🇧🇷🗺Brasil reafirma o apoio a iniciativas internacionais de combate ao #coronavírus, como vacinas, medicamentos e testes. Confira como foi o discurso do ministro interino da Saúde, Eduardo Pazuello, na 73ª Assembleia Geral da Saúde.",pazuello,https://www.instagram.com/p/CAWWXNhA85_/,18/05,sim,nao,nao,nao,nao,nao,video,ms,geral
"A luta do Governo Federal contra a Covid-19 não para. Já são 100.459 brasileiros curados da doença e 136.969 em tratamento. Até 14h desta segunda-feira (18), foram registrados 254.220 casos de infectados pelo coronavírus, mas o governo está atento e cuidando de todos. Confira mais informações: https://bit.ly/3bKNWvw",pazuello,https://www.instagram.com/p/CAWXZGLgwzo/,18/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"Investimento na ciência! Para avaliar como o #coronavírus se propaga no Brasil, está acontecendo a primeira etapa da pesquisa “Evolução da Prevalência de Infecção por COVID-19 no Brasil: Estudo de Base Populacional”, que conta com apoio do Ministério da Saúde. Uma das etapas do estudo é a testagem de anticorpos na população, para saber se os participantes já tiveram a doença. Com isso, será possível identificar com que velocidade a população está adquirindo anticorpos contra a doença.
Entenda: https://bit.ly/2AGsnzo",pazuello,https://www.instagram.com/p/CAXYqjFggH6/,19/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"🏥🇧🇷Reforço para o SUS. O Governo do Brasil entregou mais 304 respiradores a oito estados brasileiros. No total, já foram distribuídos 861 respiradores produzidos no Brasil para o combate ao #coronavírus. Uma parceria entre os ministérios da Saúde e da Economia mapeou o parque industrial nacional e fortaleceu a capacidade de produção brasileira para o fornecimento de respiradores pulmonares. Confira: https://bit.ly/3cLHGFd",pazuello,https://www.instagram.com/p/CAYWvV1hbn6/,19/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Qualquer quantidade doada pode fazer a diferença na vida de muitos bebês prematuros ou de baixo peso, que estão internados nas Unidades Neonatais. Se você pode, doe leite materno. Informe-se no Banco de Leite Humano mais próximo sobre a maneira mais segura de doar, mesmo durante a pandemia. Saiba mais em saude.gov.br/doacaodeleite #doeleitematerno",pazuello,https://www.instagram.com/p/CAYq_vNA09l/,19/05,nao,nao,nao,nao,sim,nao,video,ms,lactantes
"Apoio à linha de frente! Profissionais de saúde do SUS envolvidos no combate à COVID-19 que se sentirem na condição de sofrimento psíquico podem utilizar o Telepsi, pelo nº 0800 644 6543.
Em um ritmo de trabalho intenso, correndo riscos e enfrentando adversidades, os profissionais de saúde envolvidos no combate ao #coronavírus podem desenvolver sintomas como ansiedade, depressão e irritabilidade, entre outros. Assim, pensando na saúde mental dessas pessoas, o Governo do Brasil disponibilizará, até setembro, um canal para teleconsulta psicológica para elas.
Saiba mais: https://bit.ly/2ABTgnV
#covid19",pazuello,https://www.instagram.com/p/CAY0epdgKN1/,19/05,sim,nao,nao,nao,sim,nao,arte,ms,profissionais_saude
O Ministério da Saúde tem empenhado esforços para fortalecer o Brasil contra o #coronavírus. Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil: https://bit.ly/36c04oa,pazuello,https://www.instagram.com/p/CAZDi7SAGIO/,19/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"No Brasil, os estoques de leite materno estão baixos. Se você pode, faça a sua doação. Qualquer quantidade doada já faz a diferença na vida de recém-nascidos prematuros ou de baixo peso internados nas Unidades Neonatais. Procure um Banco de Leite Humano mais próximo. Saiba mais em saude.gov/doacaodeleite #doeleitematerno",pazuello,https://www.instagram.com/p/CAaEq61g7ny/,20/05,nao,nao,nao,nao,sim,nao,arte,ms,lactantes
"Os professores também fazem parte do grupo prioritário de vacinação contra a gripe. Por isso, têm que vacinar.
⠀
Procure um posto de saúde. Leve a caderneta de vacinação.",pazuello,https://www.instagram.com/p/CAbQsa-Afhj/,20/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"O Ministério da Saúde continua reforçando a assistência, infraestrutura e investimento para melhorar a assistência aos pacientes do #coronavírus no Brasil.
Só nesta última semana, foram 2.352 habilitações de leitos de UTI. Com isso, desde o início de abril, já são 6.142 novos leitos de UTI em todo o país. Ao todo, a pasta já investiu R$ 882,3 milhões, pagos em parcela única aos estados.",pazuello,https://www.instagram.com/p/CAbfkLTgfgE/,20/05,sim,nao,nao,nao,sim,nao,arte,ms,geral
"A luta contra o #coronavírus continua. Até 19h desta quarta-feira (20), foram registrados 116.683 brasileiros curados da Covid-19 e 156.037 casos em tratamento. Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil: https://bit.ly/36c04oa",pazuello,https://www.instagram.com/p/CAblltfAOLh/,20/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
Na pandemia houve uma queda de 32% na quantidade de litros de leite materno doados quando comparados ao mesmo mês em anos anteriores. São milhares de bebês prematuros ou abaixo do peso que precisam da sua doação.,pazuello,https://www.instagram.com/p/CAcpnHLg83J/,21/05,sim,nao,nao,nao,sim,sim,arte,ms,lactantes
"RECADO PARA AS CRIANÇAS! Nós chamamos a Doutora Carla para responder às principais dúvidas sobre o coronavírus. Vamos lá? Para ler a história completa, acesse o link tinyurl.com/s93dd5n ou saude.gov.br/coronavirus
⠀
#coronavirus #covid19",pazuello,https://www.instagram.com/p/CAc3xfYAYmq/,21/05,sim,nao,nao,nao,sim,nao,arte,ms,criancas
"🇧🇷 Brasil unido contra o #coronavírus. Na reunião tripartite, em Brasília, o Ministério da Saúde e os conselhos nacionais de Secretários de Saúde (CONASS) e de Secretarias Municipais de Saúde (CONASEMS) debatem ações para reforçar o combate à #covid19. O ministro da Saúde interino, Eduardo Pazuello, assinou portarias para fortalecer o SUS. Confira os destaques da reunião no site saude.gov.br
📸: Erasmo Salomão/MS",pazuello,https://www.instagram.com/p/CAdaCpbAPOe/,21/05,sim,nao,nao,nao,nao,nao,foto,ms,geral
O @minsaude unificou orientações de tratamento para quem está com coronavírus. Essa nova orientação garante acesso igual e precoce ao único tratamento hoje disponível para a COVID-19,pazuello,https://www.instagram.com/p/CAdquMlgfW7/,21/05,sim,sim,nao,nao,sim,nao,video,ms,geral
Todo o Brasil 🇧🇷 contra o #coronavírus! Hospitais de Guarnição de São Gabriel da Cachoeira e de Tabatinga (AM) receberam do @governodobrasil duas toneladas de equipamentos e insumos para ajudar na luta contra o coronavírus.,pazuello,https://www.instagram.com/p/CAd87Y1gb2V/,21/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"O Governo Federal trabalha forte no combate ao #coronavírus. Hoje, o Brasil ganhou o reforço de mais 202 leitos de UTI. Agora, são 6.344 leitos habilitados pelo Ministério da Saúde exclusivos para pacientes com #covid19. Para garantir o funcionamento dos leitos, a União está repassando R$ 911,4 milhões para estados e municípios. Para o atendimento de paciente com coronavírus, cada leito recebe o dobro do valor para diária de internação.
Saiba mais: https://bit.ly/3ga0DTX",pazuello,https://www.instagram.com/p/CAeCVuIAGn1/,21/05,sim,nao,nao,nao,sim,nao,arte,ms,geral
"Já são 125.960 brasileiros recuperados da #Covid19. Até 19h desta quinta-feira (21), foram registrados 164.080 casos em tratamento. 💻Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil: https://bit.ly/36c04oa

#Repost @secomvc with @make_repost",pazuello,https://www.instagram.com/p/CAeIrydATky/,21/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"Os hipertensos fazem parte do grupo de risco para a COVID-19. Por isso, os cuidados com a saúde precisam ser redobrados durante a pandemia do #coronavírus. Confira no vídeo!
⠀
Para saber mais, acesse saude.gov.br/hipertensao",pazuello,https://www.instagram.com/p/CAfOdQCgFzs/,22/05,sim,nao,nao,nao,sim,nao,video,ms,doente_cronico
"Atenção! A vacinação contra a gripe vai até 5 de junho!
⠀
Se você faz parte dos públicos prioritários e ainda não tomou a vacina, procure um posto de saúde e leve a caderneta de vacinação. Saiba quem deve se vacinar em: saude.gov.br/vacinabrasil #VacinaBrasil",pazuello,https://www.instagram.com/p/CAfcKHLAJQ7/,22/05,nao,nao,nao,nao,sim,nao,video,ms,geral
"O Ministério da Saúde e os conselhos nacionais de Secretários de Saúde (CONASS) e de Secretarias Municipais de Saúde (CONASEMS) avançam nas discussões e pactuações relacionadas à resposta brasileira à COVID-19 e de necessidades de assistência à população.O ministro interino da Saúde, Eduardo Pazuello, assinou sete portarias pactuadas na Comissão Intergestores Tripartite (CIT), liberando R$ 2,2 bilhões de recursos para serviços da atenção primária e especializada aos estados e municípios.",pazuello,https://www.instagram.com/p/CAfpPi8g5PS/,22/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"O Ministério da Saúde e a Organização Pan-Americana da Saúde da Organização Mundial da Saúde (OPAS/OMS) querem ouvir as experiências realizadas por você, profissional da Atenção Primária no SUS, em resposta à pandemia.
No combate à COVID-19, é muito importante identificar, dar visibilidade, reconhecer e compartilhar iniciativas locais, municipais ou regionais que consigam responder às necessidades de saúde da comunidade. Por isso, inscreva seu relato!
Saiba mais aqui: https://apsredes.org/aps-forte-sus-no-combate-a-pandemia/",pazuello,https://www.instagram.com/p/CAgmTE8AJCT/,22/05,sim,nao,nao,nao,nao,nao,arte,ms,profissionais_saude
"▶️Até 19h desta sexta-feira (22), foram registrados 135.430 brasileiros curados da Covid-19 e 174.412 em recuperação. A batalha do Governo Federal e dos profissionais de saúde dedicados continua. 💻Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil: https://bit.ly/36c04oa",pazuello,https://www.instagram.com/p/CAhBMIUg6-j/,23/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
Respeitar as leis de trânsito também é cuidar da saúde. Use sempre cinto de segurança. O uso do equipamento reduz pela metade o risco de lesões fatais no motorista e passageiro. #MaioAmarelo,pazuello,https://www.instagram.com/p/CAhyrrMAPEu/,23/05,nao,sim,nao,nao,sim,nao,arte,ms,geral
"Locais que acumulam água parada viram criadouros do mosquito que transmite a dengue, a chikungunya e a zika.
Proteja a sua família. Não deixe água parada.
Saiba mais em saude.gov.br/combateaedes",pazuello,https://www.instagram.com/p/CAiBJ8XAZf-/,23/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Cuidados simples para passar no isolamento social

Neste período de distanciamento social, manter hábitos saudáveis pode melhorar seu bem-estar físico e mental. Confira nossas dicas sobre o que fazer para ter um dia a dia com menos estresse em casa🏠
Saiba mais: saude.gov.br/coronavirus",pazuello,https://www.instagram.com/p/CAipjTMgHMD/,23/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"RECADO PARA AS CRIANÇAS!
Todo mundo está falando sobre coronavírus agora, não é? Saiba tudo sobre esse vírus e como se proteger acessando a história completa em tinyurl.com/s93dd5n ou saude.gov.br/coronavirus #coronavirus #covid19",pazuello,https://www.instagram.com/p/CAjE2tHgDs8/,23/05,sim,nao,nao,nao,sim,nao,arte,ms,criancas
"Diversas instituições já foram contempladas com os recursos da Arrecadação Solidária! Povos e Comunidades Tradicionais, famílias em situação de vulnerabilidade e idosos são alguns dos beneficiários dessa ação.",pazuello,https://www.instagram.com/p/CAjSFj-gtdc/,23/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Disputar rachas é contra a lei e pode matar. Todos os dias, milhares de vidas se cruzam pelas ruas do Brasil. Infelizmente, nem todas elas voltam para casa. #MaioAmarelo: Perceba o risco. Proteja a vida",pazuello,https://www.instagram.com/p/CAkXnlGAj98/,23/05,nao,sim,nao,nao,sim,nao,arte,ms,geral
"Fique atento aos locais que podem acumular água parada na sua casa. Confira o check-list de combate ao mosquito Aedes aegypti.
Proteja a sua família da dengue, da chikungunya e da zika. Não deixe água parada.
Saiba mais em saude.gov.br/combateaedes",pazuello,https://www.instagram.com/p/CAklvjRAtH-/,24/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Faça o diagnóstico do #coronavirus e receba orientações de prevenção e cuidados para evitar a transmissão do vírus sem que você saia de casa. Ligue para o telefone 136 ou acesse nosso chat no site saude.gov.br/coronavirus ou baixe o aplicativo Coronavírus-SUS ou mande um “Oi” no nosso número de WhatsApp (61) 9938 0031.
⠀
Tele-SUS. Consulta sem sair de casa",pazuello,https://www.instagram.com/p/CAlIZ06AlnJ/,24/05,sim,nao,nao,nao,sim,nao,arte,ms,geral
"Governo do Brasil avança no cuidado a pessoas com #coronavírus. O Ministério da Saúde divulgou uma nota informativa sobre o tratamento medicamentoso de pacientes, com cloroquina e hidroxicloroquina. A orientação leva em consideração vários estudos sobre os medicamentos, uma vez que, no mundo, ainda não existem outros tratamentos para #COVID19.",pazuello,https://www.instagram.com/p/CAl-MD_A6gQ/,24/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Doar leite é um ato solidário que pode ser feito com segurança, mesmo durante a pandemia. Procure um Banco de Leite Humano mais próximo. Saiba mais em saude.gov.br/doacaodeleite #doeleitematerno",pazuello,https://www.instagram.com/p/CAm8lFCgJKQ/,25/05,sim,nao,nao,nao,sim,nao,arte,ms,lactantes
"Apoio à linha de frente! Profissionais de saúde do SUS envolvidos no combate à #COVID19 que se sentirem na condição de sofrimento psíquico podem utilizar o #Telepsi, pelo nº 0800 644 6543, opção 4.
Em um ritmo de trabalho intenso, correndo riscos e enfrentando adversidades, os profissionais de saúde envolvidos no combate ao #coronavírus podem desenvolver sintomas como ansiedade, depressão e irritabilidade, entre outros. Assim, pensando na saúde mental dessas pessoas, o Governo do Brasil disponibilizará, até setembro, um canal para teleconsulta psicológica para elas.
Saiba mais: https://bit.ly/2ABTgnV",pazuello,https://www.instagram.com/p/CAn4pqZg949/,25/05,sim,nao,nao,nao,sim,nao,arte,ms,profissionais_saude
"O Governo Federal segue trabalhando continuamente para vencer o #coronavírus e salvar vidas de brasileiros. Até 19h desta segunda-feira (25), 153.833 brasileiros foram curados da Covid-19 e mais de 197,5 mil seguem em tratamento. A batalha continua. 💻Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil: https://bit.ly/36c04oa

#Repost @secomvc with @make_repost",pazuello,https://www.instagram.com/p/CAoe9LSgqR0/,25/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"O secretário Especial de Saúde Indígena do @minsaude, Robson Santos da Silva, se reuniu, nesta segunda-feira (25), com representantes do Estado do Amazonas e município de Manaus para fortalecimento das ações de combate ao coronavírus no atendimento aos povos indígenas.",pazuello,https://www.instagram.com/p/CAojb0DAWTK/,25/05,sim,nao,nao,nao,nao,nao,foto,ms,geral
"TELEPSI. Mais um exemplo do reconhecimento e apoio do Governo Federal a você, profissional de saúde, pela dedicação, profissionalismo, trabalho intenso e cuidado com a população neste momento único na história do nosso país. Saiba mais em saude.gov.br/coronavirus",pazuello,https://www.instagram.com/p/CApgyHeAeLh/,26/05,sim,nao,nao,nao,sim,nao,arte,ms,profissionais_saude
"A vacinação contra a gripe continua até o dia 5 de junho. Pessoas de 55 anos ou mais, trabalhadores da saúde, doentes crônicos, caminhoneiros, motoristas e cobradores de transporte coletivo, trabalhadores portuários, população indígena, crianças de 6 meses a menores de 6 anos, grávidas, mães no pós-parto, professores e pessoas com deficiência tem que vacinar. Procure um posto de saúde e leve a caderneta de vacinação. Saiba mais em: saude.gov.br/vacinabrasil #VacinaBrasil",pazuello,https://www.instagram.com/p/CApgy7mgD-8/,26/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Reforço no tratamento da #covid19 - O Ministério da Saúde divulgou as regras para a construção de unidades hospitalares temporárias, também conhecidas como hospitais de campanha. As estruturas devem atender pacientes com quadro clínico de baixa e média complexidade, como retaguarda para unidades permanentes que possuam UTI.
Saiba mais: https://bit.ly/2A4YKaK
#coronavirus",pazuello,https://www.instagram.com/p/CApuxLxgui9/,26/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Governo do Brasil fortalece o combate ao #coronavírus em Manaus (AM). O ministro interino da Saúde, Eduardo Pazuello, o secretário Especial de Saúde Indígena, Robson da Silva, e o governador do Amazonas, Wilson Lima, inauguram, nesta terça-feira (26), a ala indígena do Hospital Nilton Lins.",pazuello,https://www.instagram.com/p/CAp6A7lg9Fw/,26/05,sim,nao,nao,nao,nao,nao,foto,ms,geral
